index,Mulheres,Homens,Sexo.ignorado,Total,url,ano,epiweek
< 2 anos,47,72,0,119,http://info.gripe.fiocruz.br/data/detailed/1/2/2017/44/Brasil/age-distribution,2017,44
2-4 anos,13,19,0,32,http://info.gripe.fiocruz.br/data/detailed/1/2/2017/44/Brasil/age-distribution,2017,44
5-9 anos,10,11,0,21,http://info.gripe.fiocruz.br/data/detailed/1/2/2017/44/Brasil/age-distribution,2017,44
10-19 anos,7,5,0,12,http://info.gripe.fiocruz.br/data/detailed/1/2/2017/44/Brasil/age-distribution,2017,44
20-29 anos,7,4,0,11,http://info.gripe.fiocruz.br/data/detailed/1/2/2017/44/Brasil/age-distribution,2017,44
30-39 anos,9,7,0,16,http://info.gripe.fiocruz.br/data/detailed/1/2/2017/44/Brasil/age-distribution,2017,44
40-49 anos,5,7,0,12,http://info.gripe.fiocruz.br/data/detailed/1/2/2017/44/Brasil/age-distribution,2017,44
50-59 anos,9,4,0,13,http://info.gripe.fiocruz.br/data/detailed/1/2/2017/44/Brasil/age-distribution,2017,44
60+ anos,13,19,0,32,http://info.gripe.fiocruz.br/data/detailed/1/2/2017/44/Brasil/age-distribution,2017,44
< 2 anos,65,110,0,175,http://info.gripe.fiocruz.br/data/detailed/1/2/2018/44/Brasil/age-distribution,2018,44
2-4 anos,18,29,0,47,http://info.gripe.fiocruz.br/data/detailed/1/2/2018/44/Brasil/age-distribution,2018,44
5-9 anos,13,18,0,31,http://info.gripe.fiocruz.br/data/detailed/1/2/2018/44/Brasil/age-distribution,2018,44
10-19 anos,9,4,0,13,http://info.gripe.fiocruz.br/data/detailed/1/2/2018/44/Brasil/age-distribution,2018,44
20-29 anos,8,3,0,11,http://info.gripe.fiocruz.br/data/detailed/1/2/2018/44/Brasil/age-distribution,2018,44
30-39 anos,6,10,0,16,http://info.gripe.fiocruz.br/data/detailed/1/2/2018/44/Brasil/age-distribution,2018,44
40-49 anos,4,3,0,7,http://info.gripe.fiocruz.br/data/detailed/1/2/2018/44/Brasil/age-distribution,2018,44
50-59 anos,11,4,0,15,http://info.gripe.fiocruz.br/data/detailed/1/2/2018/44/Brasil/age-distribution,2018,44
60+ anos,22,17,0,39,http://info.gripe.fiocruz.br/data/detailed/1/2/2018/44/Brasil/age-distribution,2018,44
< 2 anos,72,106,0,178,http://info.gripe.fiocruz.br/data/detailed/1/2/2019/44/Brasil/age-distribution,2019,44
2-4 anos,28,32,0,60,http://info.gripe.fiocruz.br/data/detailed/1/2/2019/44/Brasil/age-distribution,2019,44
5-9 anos,16,20,0,36,http://info.gripe.fiocruz.br/data/detailed/1/2/2019/44/Brasil/age-distribution,2019,44
10-19 anos,11,4,0,15,http://info.gripe.fiocruz.br/data/detailed/1/2/2019/44/Brasil/age-distribution,2019,44
20-29 anos,12,5,0,17,http://info.gripe.fiocruz.br/data/detailed/1/2/2019/44/Brasil/age-distribution,2019,44
30-39 anos,13,9,0,22,http://info.gripe.fiocruz.br/data/detailed/1/2/2019/44/Brasil/age-distribution,2019,44
40-49 anos,9,9,0,18,http://info.gripe.fiocruz.br/data/detailed/1/2/2019/44/Brasil/age-distribution,2019,44
50-59 anos,12,13,0,25,http://info.gripe.fiocruz.br/data/detailed/1/2/2019/44/Brasil/age-distribution,2019,44
60+ anos,26,23,0,49,http://info.gripe.fiocruz.br/data/detailed/1/2/2019/44/Brasil/age-distribution,2019,44
< 2 anos,NA,NA,NA,NA,http://info.gripe.fiocruz.br/data/detailed/1/2/2020/44/Brasil/age-distribution,2020,44
2-4 anos,NA,NA,NA,NA,http://info.gripe.fiocruz.br/data/detailed/1/2/2020/44/Brasil/age-distribution,2020,44
5-9 anos,NA,NA,NA,NA,http://info.gripe.fiocruz.br/data/detailed/1/2/2020/44/Brasil/age-distribution,2020,44
10-19 anos,NA,NA,NA,NA,http://info.gripe.fiocruz.br/data/detailed/1/2/2020/44/Brasil/age-distribution,2020,44
20-29 anos,NA,NA,NA,NA,http://info.gripe.fiocruz.br/data/detailed/1/2/2020/44/Brasil/age-distribution,2020,44
30-39 anos,NA,NA,NA,NA,http://info.gripe.fiocruz.br/data/detailed/1/2/2020/44/Brasil/age-distribution,2020,44
40-49 anos,NA,NA,NA,NA,http://info.gripe.fiocruz.br/data/detailed/1/2/2020/44/Brasil/age-distribution,2020,44
50-59 anos,NA,NA,NA,NA,http://info.gripe.fiocruz.br/data/detailed/1/2/2020/44/Brasil/age-distribution,2020,44
60+ anos,NA,NA,NA,NA,http://info.gripe.fiocruz.br/data/detailed/1/2/2020/44/Brasil/age-distribution,2020,44
< 2 anos,62,63,0,125,http://info.gripe.fiocruz.br/data/detailed/1/2/2009/45/Brasil/age-distribution,2009,45
2-4 anos,47,47,0,94,http://info.gripe.fiocruz.br/data/detailed/1/2/2009/45/Brasil/age-distribution,2009,45
5-9 anos,23,43,0,66,http://info.gripe.fiocruz.br/data/detailed/1/2/2009/45/Brasil/age-distribution,2009,45
10-19 anos,80,54,0,134,http://info.gripe.fiocruz.br/data/detailed/1/2/2009/45/Brasil/age-distribution,2009,45
20-29 anos,116,83,0,199,http://info.gripe.fiocruz.br/data/detailed/1/2/2009/45/Brasil/age-distribution,2009,45
30-39 anos,69,48,0,117,http://info.gripe.fiocruz.br/data/detailed/1/2/2009/45/Brasil/age-distribution,2009,45
40-49 anos,52,34,0,86,http://info.gripe.fiocruz.br/data/detailed/1/2/2009/45/Brasil/age-distribution,2009,45
50-59 anos,39,20,0,59,http://info.gripe.fiocruz.br/data/detailed/1/2/2009/45/Brasil/age-distribution,2009,45
60+ anos,37,21,0,58,http://info.gripe.fiocruz.br/data/detailed/1/2/2009/45/Brasil/age-distribution,2009,45
< 2 anos,4,4,0,8,http://info.gripe.fiocruz.br/data/detailed/1/2/2010/45/Brasil/age-distribution,2010,45
2-4 anos,0,0,0,0,http://info.gripe.fiocruz.br/data/detailed/1/2/2010/45/Brasil/age-distribution,2010,45
5-9 anos,0,0,0,0,http://info.gripe.fiocruz.br/data/detailed/1/2/2010/45/Brasil/age-distribution,2010,45
10-19 anos,5,0,0,5,http://info.gripe.fiocruz.br/data/detailed/1/2/2010/45/Brasil/age-distribution,2010,45
20-29 anos,1,2,0,3,http://info.gripe.fiocruz.br/data/detailed/1/2/2010/45/Brasil/age-distribution,2010,45
30-39 anos,3,4,0,7,http://info.gripe.fiocruz.br/data/detailed/1/2/2010/45/Brasil/age-distribution,2010,45
40-49 anos,1,1,0,2,http://info.gripe.fiocruz.br/data/detailed/1/2/2010/45/Brasil/age-distribution,2010,45
50-59 anos,0,1,0,1,http://info.gripe.fiocruz.br/data/detailed/1/2/2010/45/Brasil/age-distribution,2010,45
60+ anos,2,0,0,2,http://info.gripe.fiocruz.br/data/detailed/1/2/2010/45/Brasil/age-distribution,2010,45
< 2 anos,11,17,0,28,http://info.gripe.fiocruz.br/data/detailed/1/2/2011/45/Brasil/age-distribution,2011,45
2-4 anos,7,3,0,10,http://info.gripe.fiocruz.br/data/detailed/1/2/2011/45/Brasil/age-distribution,2011,45
5-9 anos,1,3,0,4,http://info.gripe.fiocruz.br/data/detailed/1/2/2011/45/Brasil/age-distribution,2011,45
10-19 anos,2,2,0,4,http://info.gripe.fiocruz.br/data/detailed/1/2/2011/45/Brasil/age-distribution,2011,45
20-29 anos,2,2,0,4,http://info.gripe.fiocruz.br/data/detailed/1/2/2011/45/Brasil/age-distribution,2011,45
30-39 anos,2,1,0,3,http://info.gripe.fiocruz.br/data/detailed/1/2/2011/45/Brasil/age-distribution,2011,45
40-49 anos,2,3,0,5,http://info.gripe.fiocruz.br/data/detailed/1/2/2011/45/Brasil/age-distribution,2011,45
50-59 anos,2,2,0,4,http://info.gripe.fiocruz.br/data/detailed/1/2/2011/45/Brasil/age-distribution,2011,45
60+ anos,3,2,0,5,http://info.gripe.fiocruz.br/data/detailed/1/2/2011/45/Brasil/age-distribution,2011,45
< 2 anos,15,21,0,36,http://info.gripe.fiocruz.br/data/detailed/1/2/2012/45/Brasil/age-distribution,2012,45
2-4 anos,3,4,0,7,http://info.gripe.fiocruz.br/data/detailed/1/2/2012/45/Brasil/age-distribution,2012,45
5-9 anos,4,2,0,6,http://info.gripe.fiocruz.br/data/detailed/1/2/2012/45/Brasil/age-distribution,2012,45
10-19 anos,4,3,0,7,http://info.gripe.fiocruz.br/data/detailed/1/2/2012/45/Brasil/age-distribution,2012,45
20-29 anos,8,2,0,10,http://info.gripe.fiocruz.br/data/detailed/1/2/2012/45/Brasil/age-distribution,2012,45
30-39 anos,10,3,0,13,http://info.gripe.fiocruz.br/data/detailed/1/2/2012/45/Brasil/age-distribution,2012,45
40-49 anos,2,4,0,6,http://info.gripe.fiocruz.br/data/detailed/1/2/2012/45/Brasil/age-distribution,2012,45
50-59 anos,0,5,0,5,http://info.gripe.fiocruz.br/data/detailed/1/2/2012/45/Brasil/age-distribution,2012,45
60+ anos,5,4,0,9,http://info.gripe.fiocruz.br/data/detailed/1/2/2012/45/Brasil/age-distribution,2012,45
< 2 anos,27,45,0,72,http://info.gripe.fiocruz.br/data/detailed/1/2/2013/45/Brasil/age-distribution,2013,45
2-4 anos,6,11,0,17,http://info.gripe.fiocruz.br/data/detailed/1/2/2013/45/Brasil/age-distribution,2013,45
5-9 anos,9,6,0,15,http://info.gripe.fiocruz.br/data/detailed/1/2/2013/45/Brasil/age-distribution,2013,45
10-19 anos,8,4,0,12,http://info.gripe.fiocruz.br/data/detailed/1/2/2013/45/Brasil/age-distribution,2013,45
20-29 anos,9,3,0,12,http://info.gripe.fiocruz.br/data/detailed/1/2/2013/45/Brasil/age-distribution,2013,45
30-39 anos,9,11,0,20,http://info.gripe.fiocruz.br/data/detailed/1/2/2013/45/Brasil/age-distribution,2013,45
40-49 anos,6,8,0,14,http://info.gripe.fiocruz.br/data/detailed/1/2/2013/45/Brasil/age-distribution,2013,45
50-59 anos,3,8,0,11,http://info.gripe.fiocruz.br/data/detailed/1/2/2013/45/Brasil/age-distribution,2013,45
60+ anos,16,18,0,34,http://info.gripe.fiocruz.br/data/detailed/1/2/2013/45/Brasil/age-distribution,2013,45
< 2 anos,36,47,0,83,http://info.gripe.fiocruz.br/data/detailed/1/2/2014/45/Brasil/age-distribution,2014,45
2-4 anos,4,12,0,16,http://info.gripe.fiocruz.br/data/detailed/1/2/2014/45/Brasil/age-distribution,2014,45
5-9 anos,4,8,0,12,http://info.gripe.fiocruz.br/data/detailed/1/2/2014/45/Brasil/age-distribution,2014,45
10-19 anos,6,3,0,9,http://info.gripe.fiocruz.br/data/detailed/1/2/2014/45/Brasil/age-distribution,2014,45
20-29 anos,4,4,0,8,http://info.gripe.fiocruz.br/data/detailed/1/2/2014/45/Brasil/age-distribution,2014,45
30-39 anos,7,7,0,14,http://info.gripe.fiocruz.br/data/detailed/1/2/2014/45/Brasil/age-distribution,2014,45
40-49 anos,3,6,0,9,http://info.gripe.fiocruz.br/data/detailed/1/2/2014/45/Brasil/age-distribution,2014,45
50-59 anos,9,5,0,14,http://info.gripe.fiocruz.br/data/detailed/1/2/2014/45/Brasil/age-distribution,2014,45
60+ anos,7,11,0,18,http://info.gripe.fiocruz.br/data/detailed/1/2/2014/45/Brasil/age-distribution,2014,45
< 2 anos,17,29,0,46,http://info.gripe.fiocruz.br/data/detailed/1/2/2015/45/Brasil/age-distribution,2015,45
2-4 anos,2,7,0,9,http://info.gripe.fiocruz.br/data/detailed/1/2/2015/45/Brasil/age-distribution,2015,45
5-9 anos,4,6,0,10,http://info.gripe.fiocruz.br/data/detailed/1/2/2015/45/Brasil/age-distribution,2015,45
10-19 anos,5,3,0,8,http://info.gripe.fiocruz.br/data/detailed/1/2/2015/45/Brasil/age-distribution,2015,45
20-29 anos,4,3,0,7,http://info.gripe.fiocruz.br/data/detailed/1/2/2015/45/Brasil/age-distribution,2015,45
30-39 anos,3,3,0,6,http://info.gripe.fiocruz.br/data/detailed/1/2/2015/45/Brasil/age-distribution,2015,45
40-49 anos,5,7,0,12,http://info.gripe.fiocruz.br/data/detailed/1/2/2015/45/Brasil/age-distribution,2015,45
50-59 anos,3,2,0,5,http://info.gripe.fiocruz.br/data/detailed/1/2/2015/45/Brasil/age-distribution,2015,45
60+ anos,5,9,0,14,http://info.gripe.fiocruz.br/data/detailed/1/2/2015/45/Brasil/age-distribution,2015,45
< 2 anos,32,46,0,78,http://info.gripe.fiocruz.br/data/detailed/1/2/2016/45/Brasil/age-distribution,2016,45
2-4 anos,11,16,0,27,http://info.gripe.fiocruz.br/data/detailed/1/2/2016/45/Brasil/age-distribution,2016,45
5-9 anos,5,9,0,14,http://info.gripe.fiocruz.br/data/detailed/1/2/2016/45/Brasil/age-distribution,2016,45
10-19 anos,5,4,0,9,http://info.gripe.fiocruz.br/data/detailed/1/2/2016/45/Brasil/age-distribution,2016,45
20-29 anos,4,7,0,11,http://info.gripe.fiocruz.br/data/detailed/1/2/2016/45/Brasil/age-distribution,2016,45
30-39 anos,2,6,0,8,http://info.gripe.fiocruz.br/data/detailed/1/2/2016/45/Brasil/age-distribution,2016,45
40-49 anos,9,4,0,13,http://info.gripe.fiocruz.br/data/detailed/1/2/2016/45/Brasil/age-distribution,2016,45
50-59 anos,4,10,0,14,http://info.gripe.fiocruz.br/data/detailed/1/2/2016/45/Brasil/age-distribution,2016,45
60+ anos,12,8,0,20,http://info.gripe.fiocruz.br/data/detailed/1/2/2016/45/Brasil/age-distribution,2016,45
< 2 anos,48,54,0,102,http://info.gripe.fiocruz.br/data/detailed/1/2/2017/45/Brasil/age-distribution,2017,45
2-4 anos,11,18,0,29,http://info.gripe.fiocruz.br/data/detailed/1/2/2017/45/Brasil/age-distribution,2017,45
5-9 anos,6,8,0,14,http://info.gripe.fiocruz.br/data/detailed/1/2/2017/45/Brasil/age-distribution,2017,45
10-19 anos,5,9,0,14,http://info.gripe.fiocruz.br/data/detailed/1/2/2017/45/Brasil/age-distribution,2017,45
20-29 anos,6,5,0,11,http://info.gripe.fiocruz.br/data/detailed/1/2/2017/45/Brasil/age-distribution,2017,45
30-39 anos,5,5,0,10,http://info.gripe.fiocruz.br/data/detailed/1/2/2017/45/Brasil/age-distribution,2017,45
40-49 anos,4,2,0,6,http://info.gripe.fiocruz.br/data/detailed/1/2/2017/45/Brasil/age-distribution,2017,45
50-59 anos,3,11,0,14,http://info.gripe.fiocruz.br/data/detailed/1/2/2017/45/Brasil/age-distribution,2017,45
60+ anos,21,17,0,38,http://info.gripe.fiocruz.br/data/detailed/1/2/2017/45/Brasil/age-distribution,2017,45
< 2 anos,61,82,0,143,http://info.gripe.fiocruz.br/data/detailed/1/2/2018/45/Brasil/age-distribution,2018,45
2-4 anos,20,23,0,43,http://info.gripe.fiocruz.br/data/detailed/1/2/2018/45/Brasil/age-distribution,2018,45
5-9 anos,13,15,0,28,http://info.gripe.fiocruz.br/data/detailed/1/2/2018/45/Brasil/age-distribution,2018,45
10-19 anos,8,7,0,15,http://info.gripe.fiocruz.br/data/detailed/1/2/2018/45/Brasil/age-distribution,2018,45
20-29 anos,9,9,0,18,http://info.gripe.fiocruz.br/data/detailed/1/2/2018/45/Brasil/age-distribution,2018,45
30-39 anos,8,7,0,15,http://info.gripe.fiocruz.br/data/detailed/1/2/2018/45/Brasil/age-distribution,2018,45
40-49 anos,4,8,0,12,http://info.gripe.fiocruz.br/data/detailed/1/2/2018/45/Brasil/age-distribution,2018,45
50-59 anos,8,5,0,13,http://info.gripe.fiocruz.br/data/detailed/1/2/2018/45/Brasil/age-distribution,2018,45
60+ anos,23,16,0,39,http://info.gripe.fiocruz.br/data/detailed/1/2/2018/45/Brasil/age-distribution,2018,45
< 2 anos,56,96,0,152,http://info.gripe.fiocruz.br/data/detailed/1/2/2019/45/Brasil/age-distribution,2019,45
2-4 anos,25,28,0,53,http://info.gripe.fiocruz.br/data/detailed/1/2/2019/45/Brasil/age-distribution,2019,45
5-9 anos,14,20,0,34,http://info.gripe.fiocruz.br/data/detailed/1/2/2019/45/Brasil/age-distribution,2019,45
10-19 anos,6,10,0,16,http://info.gripe.fiocruz.br/data/detailed/1/2/2019/45/Brasil/age-distribution,2019,45
20-29 anos,15,4,0,19,http://info.gripe.fiocruz.br/data/detailed/1/2/2019/45/Brasil/age-distribution,2019,45
30-39 anos,8,8,0,16,http://info.gripe.fiocruz.br/data/detailed/1/2/2019/45/Brasil/age-distribution,2019,45
40-49 anos,6,10,1,17,http://info.gripe.fiocruz.br/data/detailed/1/2/2019/45/Brasil/age-distribution,2019,45
50-59 anos,5,7,0,12,http://info.gripe.fiocruz.br/data/detailed/1/2/2019/45/Brasil/age-distribution,2019,45
60+ anos,24,22,0,46,http://info.gripe.fiocruz.br/data/detailed/1/2/2019/45/Brasil/age-distribution,2019,45
< 2 anos,NA,NA,NA,NA,http://info.gripe.fiocruz.br/data/detailed/1/2/2020/45/Brasil/age-distribution,2020,45
2-4 anos,NA,NA,NA,NA,http://info.gripe.fiocruz.br/data/detailed/1/2/2020/45/Brasil/age-distribution,2020,45
5-9 anos,NA,NA,NA,NA,http://info.gripe.fiocruz.br/data/detailed/1/2/2020/45/Brasil/age-distribution,2020,45
10-19 anos,NA,NA,NA,NA,http://info.gripe.fiocruz.br/data/detailed/1/2/2020/45/Brasil/age-distribution,2020,45
20-29 anos,NA,NA,NA,NA,http://info.gripe.fiocruz.br/data/detailed/1/2/2020/45/Brasil/age-distribution,2020,45
30-39 anos,NA,NA,NA,NA,http://info.gripe.fiocruz.br/data/detailed/1/2/2020/45/Brasil/age-distribution,2020,45
40-49 anos,NA,NA,NA,NA,http://info.gripe.fiocruz.br/data/detailed/1/2/2020/45/Brasil/age-distribution,2020,45
50-59 anos,NA,NA,NA,NA,http://info.gripe.fiocruz.br/data/detailed/1/2/2020/45/Brasil/age-distribution,2020,45
60+ anos,NA,NA,NA,NA,http://info.gripe.fiocruz.br/data/detailed/1/2/2020/45/Brasil/age-distribution,2020,45
< 2 anos,37,61,0,98,http://info.gripe.fiocruz.br/data/detailed/1/2/2009/46/Brasil/age-distribution,2009,46
2-4 anos,34,29,0,63,http://info.gripe.fiocruz.br/data/detailed/1/2/2009/46/Brasil/age-distribution,2009,46
5-9 anos,36,30,0,66,http://info.gripe.fiocruz.br/data/detailed/1/2/2009/46/Brasil/age-distribution,2009,46
10-19 anos,53,52,0,105,http://info.gripe.fiocruz.br/data/detailed/1/2/2009/46/Brasil/age-distribution,2009,46
20-29 anos,96,60,1,157,http://info.gripe.fiocruz.br/data/detailed/1/2/2009/46/Brasil/age-distribution,2009,46
30-39 anos,65,43,0,108,http://info.gripe.fiocruz.br/data/detailed/1/2/2009/46/Brasil/age-distribution,2009,46
40-49 anos,40,24,1,65,http://info.gripe.fiocruz.br/data/detailed/1/2/2009/46/Brasil/age-distribution,2009,46
50-59 anos,28,17,0,45,http://info.gripe.fiocruz.br/data/detailed/1/2/2009/46/Brasil/age-distribution,2009,46
60+ anos,34,23,0,57,http://info.gripe.fiocruz.br/data/detailed/1/2/2009/46/Brasil/age-distribution,2009,46
< 2 anos,7,2,0,9,http://info.gripe.fiocruz.br/data/detailed/1/2/2010/46/Brasil/age-distribution,2010,46
2-4 anos,0,0,0,0,http://info.gripe.fiocruz.br/data/detailed/1/2/2010/46/Brasil/age-distribution,2010,46
5-9 anos,0,0,0,0,http://info.gripe.fiocruz.br/data/detailed/1/2/2010/46/Brasil/age-distribution,2010,46
10-19 anos,3,1,0,4,http://info.gripe.fiocruz.br/data/detailed/1/2/2010/46/Brasil/age-distribution,2010,46
20-29 anos,3,2,0,5,http://info.gripe.fiocruz.br/data/detailed/1/2/2010/46/Brasil/age-distribution,2010,46
30-39 anos,3,1,0,4,http://info.gripe.fiocruz.br/data/detailed/1/2/2010/46/Brasil/age-distribution,2010,46
40-49 anos,1,1,0,2,http://info.gripe.fiocruz.br/data/detailed/1/2/2010/46/Brasil/age-distribution,2010,46
50-59 anos,4,0,0,4,http://info.gripe.fiocruz.br/data/detailed/1/2/2010/46/Brasil/age-distribution,2010,46
60+ anos,3,1,0,4,http://info.gripe.fiocruz.br/data/detailed/1/2/2010/46/Brasil/age-distribution,2010,46
< 2 anos,12,8,0,20,http://info.gripe.fiocruz.br/data/detailed/1/2/2011/46/Brasil/age-distribution,2011,46
2-4 anos,6,3,0,9,http://info.gripe.fiocruz.br/data/detailed/1/2/2011/46/Brasil/age-distribution,2011,46
5-9 anos,2,2,0,4,http://info.gripe.fiocruz.br/data/detailed/1/2/2011/46/Brasil/age-distribution,2011,46
10-19 anos,1,3,0,4,http://info.gripe.fiocruz.br/data/detailed/1/2/2011/46/Brasil/age-distribution,2011,46
20-29 anos,3,3,0,6,http://info.gripe.fiocruz.br/data/detailed/1/2/2011/46/Brasil/age-distribution,2011,46
30-39 anos,2,2,0,4,http://info.gripe.fiocruz.br/data/detailed/1/2/2011/46/Brasil/age-distribution,2011,46
40-49 anos,4,2,0,6,http://info.gripe.fiocruz.br/data/detailed/1/2/2011/46/Brasil/age-distribution,2011,46
50-59 anos,1,1,0,2,http://info.gripe.fiocruz.br/data/detailed/1/2/2011/46/Brasil/age-distribution,2011,46
60+ anos,2,2,0,4,http://info.gripe.fiocruz.br/data/detailed/1/2/2011/46/Brasil/age-distribution,2011,46
< 2 anos,14,16,0,30,http://info.gripe.fiocruz.br/data/detailed/1/2/2012/46/Brasil/age-distribution,2012,46
2-4 anos,4,2,0,6,http://info.gripe.fiocruz.br/data/detailed/1/2/2012/46/Brasil/age-distribution,2012,46
5-9 anos,3,2,0,5,http://info.gripe.fiocruz.br/data/detailed/1/2/2012/46/Brasil/age-distribution,2012,46
10-19 anos,3,3,0,6,http://info.gripe.fiocruz.br/data/detailed/1/2/2012/46/Brasil/age-distribution,2012,46
20-29 anos,2,2,0,4,http://info.gripe.fiocruz.br/data/detailed/1/2/2012/46/Brasil/age-distribution,2012,46
30-39 anos,7,4,0,11,http://info.gripe.fiocruz.br/data/detailed/1/2/2012/46/Brasil/age-distribution,2012,46
40-49 anos,2,2,0,4,http://info.gripe.fiocruz.br/data/detailed/1/2/2012/46/Brasil/age-distribution,2012,46
50-59 anos,6,0,0,6,http://info.gripe.fiocruz.br/data/detailed/1/2/2012/46/Brasil/age-distribution,2012,46
60+ anos,6,6,0,12,http://info.gripe.fiocruz.br/data/detailed/1/2/2012/46/Brasil/age-distribution,2012,46
< 2 anos,27,44,0,71,http://info.gripe.fiocruz.br/data/detailed/1/2/2013/46/Brasil/age-distribution,2013,46
2-4 anos,9,8,0,17,http://info.gripe.fiocruz.br/data/detailed/1/2/2013/46/Brasil/age-distribution,2013,46
5-9 anos,2,5,0,7,http://info.gripe.fiocruz.br/data/detailed/1/2/2013/46/Brasil/age-distribution,2013,46
10-19 anos,7,6,0,13,http://info.gripe.fiocruz.br/data/detailed/1/2/2013/46/Brasil/age-distribution,2013,46
20-29 anos,10,8,0,18,http://info.gripe.fiocruz.br/data/detailed/1/2/2013/46/Brasil/age-distribution,2013,46
30-39 anos,11,8,0,19,http://info.gripe.fiocruz.br/data/detailed/1/2/2013/46/Brasil/age-distribution,2013,46
40-49 anos,9,7,0,16,http://info.gripe.fiocruz.br/data/detailed/1/2/2013/46/Brasil/age-distribution,2013,46
50-59 anos,9,8,0,17,http://info.gripe.fiocruz.br/data/detailed/1/2/2013/46/Brasil/age-distribution,2013,46
60+ anos,12,14,0,26,http://info.gripe.fiocruz.br/data/detailed/1/2/2013/46/Brasil/age-distribution,2013,46
< 2 anos,29,42,0,71,http://info.gripe.fiocruz.br/data/detailed/1/2/2014/46/Brasil/age-distribution,2014,46
2-4 anos,10,10,0,20,http://info.gripe.fiocruz.br/data/detailed/1/2/2014/46/Brasil/age-distribution,2014,46
5-9 anos,8,3,0,11,http://info.gripe.fiocruz.br/data/detailed/1/2/2014/46/Brasil/age-distribution,2014,46
10-19 anos,4,3,0,7,http://info.gripe.fiocruz.br/data/detailed/1/2/2014/46/Brasil/age-distribution,2014,46
20-29 anos,3,2,0,5,http://info.gripe.fiocruz.br/data/detailed/1/2/2014/46/Brasil/age-distribution,2014,46
30-39 anos,7,6,0,13,http://info.gripe.fiocruz.br/data/detailed/1/2/2014/46/Brasil/age-distribution,2014,46
40-49 anos,2,7,0,9,http://info.gripe.fiocruz.br/data/detailed/1/2/2014/46/Brasil/age-distribution,2014,46
50-59 anos,3,3,0,6,http://info.gripe.fiocruz.br/data/detailed/1/2/2014/46/Brasil/age-distribution,2014,46
60+ anos,8,9,0,17,http://info.gripe.fiocruz.br/data/detailed/1/2/2014/46/Brasil/age-distribution,2014,46
< 2 anos,19,26,0,45,http://info.gripe.fiocruz.br/data/detailed/1/2/2015/46/Brasil/age-distribution,2015,46
2-4 anos,8,6,0,14,http://info.gripe.fiocruz.br/data/detailed/1/2/2015/46/Brasil/age-distribution,2015,46
5-9 anos,4,0,0,4,http://info.gripe.fiocruz.br/data/detailed/1/2/2015/46/Brasil/age-distribution,2015,46
10-19 anos,6,3,0,9,http://info.gripe.fiocruz.br/data/detailed/1/2/2015/46/Brasil/age-distribution,2015,46
20-29 anos,4,2,0,6,http://info.gripe.fiocruz.br/data/detailed/1/2/2015/46/Brasil/age-distribution,2015,46
30-39 anos,3,2,0,5,http://info.gripe.fiocruz.br/data/detailed/1/2/2015/46/Brasil/age-distribution,2015,46
40-49 anos,3,5,0,8,http://info.gripe.fiocruz.br/data/detailed/1/2/2015/46/Brasil/age-distribution,2015,46
50-59 anos,4,5,0,9,http://info.gripe.fiocruz.br/data/detailed/1/2/2015/46/Brasil/age-distribution,2015,46
60+ anos,4,9,0,13,http://info.gripe.fiocruz.br/data/detailed/1/2/2015/46/Brasil/age-distribution,2015,46
< 2 anos,33,57,0,90,http://info.gripe.fiocruz.br/data/detailed/1/2/2016/46/Brasil/age-distribution,2016,46
2-4 anos,13,10,0,23,http://info.gripe.fiocruz.br/data/detailed/1/2/2016/46/Brasil/age-distribution,2016,46
5-9 anos,5,6,0,11,http://info.gripe.fiocruz.br/data/detailed/1/2/2016/46/Brasil/age-distribution,2016,46
10-19 anos,10,5,0,15,http://info.gripe.fiocruz.br/data/detailed/1/2/2016/46/Brasil/age-distribution,2016,46
20-29 anos,12,8,0,20,http://info.gripe.fiocruz.br/data/detailed/1/2/2016/46/Brasil/age-distribution,2016,46
30-39 anos,7,4,0,11,http://info.gripe.fiocruz.br/data/detailed/1/2/2016/46/Brasil/age-distribution,2016,46
40-49 anos,8,4,0,12,http://info.gripe.fiocruz.br/data/detailed/1/2/2016/46/Brasil/age-distribution,2016,46
50-59 anos,12,6,0,18,http://info.gripe.fiocruz.br/data/detailed/1/2/2016/46/Brasil/age-distribution,2016,46
60+ anos,21,10,0,31,http://info.gripe.fiocruz.br/data/detailed/1/2/2016/46/Brasil/age-distribution,2016,46
< 2 anos,37,56,0,93,http://info.gripe.fiocruz.br/data/detailed/1/2/2017/46/Brasil/age-distribution,2017,46
2-4 anos,16,14,0,30,http://info.gripe.fiocruz.br/data/detailed/1/2/2017/46/Brasil/age-distribution,2017,46
5-9 anos,8,10,0,18,http://info.gripe.fiocruz.br/data/detailed/1/2/2017/46/Brasil/age-distribution,2017,46
10-19 anos,5,5,0,10,http://info.gripe.fiocruz.br/data/detailed/1/2/2017/46/Brasil/age-distribution,2017,46
20-29 anos,6,3,0,9,http://info.gripe.fiocruz.br/data/detailed/1/2/2017/46/Brasil/age-distribution,2017,46
30-39 anos,10,5,0,15,http://info.gripe.fiocruz.br/data/detailed/1/2/2017/46/Brasil/age-distribution,2017,46
40-49 anos,7,4,0,11,http://info.gripe.fiocruz.br/data/detailed/1/2/2017/46/Brasil/age-distribution,2017,46
50-59 anos,5,7,0,12,http://info.gripe.fiocruz.br/data/detailed/1/2/2017/46/Brasil/age-distribution,2017,46
